SESSION_ID,ENERGIA_TOTAL_MJ,MASSA_TOTAL_TON,TIPO_COMBUSTIVEL_PRINCIPAL,NUM_REGISTROS_CONSUMO
39800003337,1620.0,40.0,LSHFO 0.5,1
39800003339,1620.0,40.0,LSHFO 0.5,1
39800003341,1620.0,40.0,LSHFO 0.5,1
39800003343,1620.0,40.0,LSHFO 0.5,2
39800003345,1620.0,40.0,LSHFO 0.5,1
39800003347,1620.0,40.0,LSHFO 0.5,1
39800003349,1620.0,40.0,LSHFO 0.5,1
39800003352,1620.0,40.0,LSHFO 0.5,1
39800003354,1620.0,40.0,LSHFO 0.5,1
39800003356,1620.0,40.0,LSHFO 0.5,2
39800003358,1620.0,40.0,LSHFO 0.5,1
39800003360,1620.0,40.0,LSHFO 0.5,1
39800003364,1620.0,40.0,LSHFO 0.5,2
39800003366,1620.0,40.0,LSHFO 0.5,1
39800003368,1620.0,40.0,LSHFO 0.5,1
39800003370,1620.0,40.0,LSHFO 0.5,1
39800003372,1620.0,40.0,LSHFO 0.5,2
39800003374,1620.0,40.0,LSHFO 0.5,2
39800003376,1620.0,40.0,LSHFO 0.5,2
39800003380,445.5,11.0,LSHFO 0.5,1
39800003389,202.5,5.0,LSHFO 0.5,1
39800003399,243.0,6.0,LSHFO 0.5,1
39800003409,81.0,2.0,LSHFO 0.5,1
39800003413,0.0,0.0,LSHFO 0.5,3
39800003421,81.0,2.0,LSHFO 0.5,2
39800003426,121.5,3.0,LSHFO 0.5,1
39800003435,40.5,1.0,LSHFO 0.5,1
39800003443,40.5,1.0,LSHFO 0.5,1
39800003448,0.0,0.0,LSHFO 0.5,3
39800003452,81.0,2.0,LSHFO 0.5,1
39800003456,81.0,2.0,LSHFO 0.5,1
39800003458,1174.5,29.0,LSHFO 0.5,1
39800003461,1620.0,40.0,LSHFO 0.5,1
39800003463,1620.0,40.0,LSHFO 0.5,1
39800003466,1620.0,40.0,LSHFO 0.5,1
39800003468,1620.0,40.0,LSHFO 0.5,1
39800003470,1620.0,40.0,LSHFO 0.5,1
39800003473,1620.0,40.0,LSHFO 0.5,1
39800003478,1620.0,40.0,LSHFO 0.5,1
39800003480,1620.0,40.0,LSHFO 0.5,1
39800003482,1458.0,36.0,LSHFO 0.5,1
39800003484,1539.0,38.0,LSHFO 0.5,1
39800003496,1620.0,40.0,LSHFO 0.5,1
39800003498,1620.0,40.0,LSHFO 0.5,1
39800003500,1620.0,40.0,LSHFO 0.5,1
39800003502,1620.0,40.0,LSHFO 0.5,1
39800003505,1620.0,40.0,LSHFO 0.5,1
39800003507,1620.0,40.0,LSHFO 0.5,1
39800003509,1620.0,40.0,LSHFO 0.5,1
39800003511,1620.0,40.0,LSHFO 0.5,1
39800003516,1620.0,40.0,LSHFO 0.5,1
39800003518,1620.0,40.0,LSHFO 0.5,1
39800003520,1620.0,40.0,LSHFO 0.5,1
39800003523,1620.0,40.0,LSHFO 0.5,1
39800003525,1620.0,40.0,LSHFO 0.5,1
39800003527,1620.0,40.0,LSHFO 0.5,1
39800003529,1620.0,40.0,LSHFO 0.5,1
39800003531,1620.0,40.0,LSHFO 0.5,1
39800003533,1620.0,40.0,LSHFO 0.5,1
39800003537,1579.5,39.0,LSHFO 0.5,1
39800003542,1620.0,40.0,LSHFO 0.5,1
39800003546,1579.5,39.0,LSHFO 0.5,1
39800003548,1417.5,35.0,LSHFO 0.5,1
39800003554,1012.5,25.0,LSHFO 0.5,1
39800003556,81.0,2.0,LSHFO 0.5,1
39800003566,40.5,1.0,LSHFO 0.5,2
39800003576,40.5,1.0,LSHFO 0.5,1
39800003587,20.25,0.5,LSHFO 0.5,2
39800003594,20.25,0.5,LSHFO 0.5,2
39800003600,20.25,0.5,LSHFO 0.5,1
39800003608,10.125,0.25,LSHFO 0.5,1
39800003618,20.25,0.5,LSHFO 0.5,1
39800003625,40.5,1.0,LSHFO 0.5,1
39800003631,40.5,1.0,LSHFO 0.5,1
39800003640,40.5,1.0,LSHFO 0.5,1
39800003649,20.25,0.5,LSHFO 0.5,1
39800003653,324.0,8.0,LSHFO 0.5,1
39800003655,810.0,20.0,LSHFO 0.5,1
39800003658,1053.0,26.0,LSHFO 0.5,1
39800003660,931.5,23.0,LSHFO 0.5,1
39800003662,931.5,23.0,LSHFO 0.5,1
39800003664,162.0,4.0,LSHFO 0.5,1
39800003666,364.5,9.0,LSHFO 0.5,1
39800003669,810.0,20.0,LSHFO 0.5,1
39800003671,769.5,19.0,LSHFO 0.5,1
39800003676,81.0,2.0,LSHFO 0.5,1
39800003682,526.5,13.0,LSHFO 0.5,1
39800003686,213.5,5.0,ULSMGO 0.1,1
39800003690,42.7,1.0,ULSMGO 0.1,1
39800003699,128.10000000000002,3.0,ULSMGO 0.1,1
39800003707,21.35,0.5,ULSMGO 0.1,1
39800003715,21.35,0.5,ULSMGO 0.1,1
39800003719,42.7,1.0,ULSMGO 0.1,1
39800003726,42.7,1.0,ULSMGO 0.1,1
39800003786,21.35,0.5,ULSMGO 0.1,1
39800003790,256.20000000000005,6.0,ULSMGO 0.1,1
39800003792,128.10000000000002,3.0,ULSMGO 0.1,1
39800003797,364.5,9.0,LSHFO 0.5,1
39800003799,1458.0,36.0,LSHFO 0.5,2
39800003801,931.5,23.0,LSHFO 0.5,2
39800003803,1336.5,33.0,LSHFO 0.5,1
39800003805,1417.5,35.0,LSHFO 0.5,1
39800003807,1458.0,36.0,LSHFO 0.5,1
39800003809,1215.0,30.0,LSHFO 0.5,1
39800003812,121.5,3.0,LSHFO 0.5,1
39800003821,40.5,1.0,LSHFO 0.5,1
39800003825,0.0,0.0,LSHFO 0.5,1
39800003829,40.5,1.0,LSHFO 0.5,1
39800003833,1417.5,35.0,LSHFO 0.5,1
39800003835,1458.0,36.0,LSHFO 0.5,1
39800003837,1458.0,36.0,LSHFO 0.5,1
39800003839,1377.0,34.0,LSHFO 0.5,1
39800003841,1377.0,34.0,LSHFO 0.5,1
39800003844,1377.0,34.0,LSHFO 0.5,1
39800003846,1458.0,36.0,LSHFO 0.5,1
39800003848,1417.5,35.0,LSHFO 0.5,2
39800003850,1417.5,35.0,LSHFO 0.5,1
39800003852,1458.0,36.0,LSHFO 0.5,1
39800003854,1458.0,36.0,LSHFO 0.5,1
39800003856,729.0,18.0,LSHFO 0.5,1
39800003863,81.0,2.0,LSHFO 0.5,1
39800003871,81.0,2.0,LSHFO 0.5,1
39800003880,81.0,2.0,LSHFO 0.5,1
39800003884,850.5,21.0,LSHFO 0.5,1
39800003886,1093.5,27.0,LSHFO 0.5,1
39800003892,81.0,2.0,LSHFO 0.5,1
39800003896,0.0,0.0,LSHFO 0.5,1
39800003900,81.0,2.0,LSHFO 0.5,1
39800003904,891.0,22.0,LSHFO 0.5,1
39800003906,1620.0,40.0,LSHFO 0.5,1
39800003908,1620.0,40.0,LSHFO 0.5,1
39800003910,1620.0,40.0,LSHFO 0.5,1
39800003912,1620.0,40.0,LSHFO 0.5,1
39800003914,1620.0,40.0,LSHFO 0.5,1
39800003916,1620.0,40.0,LSHFO 0.5,1
39800003918,1620.0,40.0,LSHFO 0.5,1
39800003920,1620.0,40.0,LSHFO 0.5,1
39800003922,1620.0,40.0,LSHFO 0.5,1
39800003924,1620.0,40.0,LSHFO 0.5,1
39800003926,1620.0,40.0,LSHFO 0.5,1
39800003928,1620.0,40.0,LSHFO 0.5,1
39800003930,1620.0,40.0,LSHFO 0.5,1
39800003932,1620.0,40.0,LSHFO 0.5,1
39800003934,1620.0,40.0,LSHFO 0.5,1
39800003937,1620.0,40.0,LSHFO 0.5,1
39800003939,1620.0,40.0,LSHFO 0.5,1
39800003941,1620.0,40.0,LSHFO 0.5,1
39800003943,1620.0,40.0,LSHFO 0.5,1
39800003945,1620.0,40.0,LSHFO 0.5,1
39800003947,1620.0,40.0,LSHFO 0.5,1
39800003949,1620.0,40.0,LSHFO 0.5,1
39800003951,1620.0,40.0,LSHFO 0.5,1
39800003953,1620.0,40.0,LSHFO 0.5,1
39800003955,1620.0,40.0,LSHFO 0.5,1
39800003957,1620.0,40.0,LSHFO 0.5,1
39800003960,972.0,24.0,LSHFO 0.5,1
39800003969,40.5,1.0,LSHFO 0.5,1
39800003977,162.0,4.0,LSHFO 0.5,1
39800003990,60.75,1.5,LSHFO 0.5,1
39800004002,81.0,2.0,LSHFO 0.5,1
39800004006,648.0,16.0,LSHFO 0.5,1
39800004009,40.5,1.0,LSHFO 0.5,1
39800004015,283.5,7.0,LSHFO 0.5,1
39800004019,20.25,0.5,LSHFO 0.5,2
39800004023,60.75,1.5,LSHFO 0.5,1
39800004029,81.0,2.0,LSHFO 0.5,2
39800004041,60.75,1.5,LSHFO 0.5,1
39800004050,0.0,0.0,LSHFO 0.5,2
39800004058,1579.5,39.0,LSHFO 0.5,1
39800004060,1579.5,39.0,LSHFO 0.5,1
39800004062,405.0,10.0,LSHFO 0.5,1
39800004150,1134.0,28.0,LSHFO 0.5,1
39800004152,1579.5,39.0,LSHFO 0.5,1
39800004154,1579.5,39.0,LSHFO 0.5,1
39800004156,1579.5,39.0,LSHFO 0.5,1
39800004158,1579.5,39.0,LSHFO 0.5,1
39800004160,1215.0,30.0,LSHFO 0.5,1
39800004162,1215.0,30.0,LSHFO 0.5,1
39800004164,1579.5,39.0,LSHFO 0.5,1
39800004166,1579.5,39.0,LSHFO 0.5,1
39800004168,1579.5,39.0,LSHFO 0.5,1
39800004170,1579.5,39.0,LSHFO 0.5,1
39800004172,1579.5,39.0,LSHFO 0.5,1
39800004174,1579.5,39.0,LSHFO 0.5,1
39800004176,1579.5,39.0,LSHFO 0.5,1
39800004178,1382.05,33.5,LSHFO 0.5,2
39800004181,1579.9,37.0,ULSMGO 0.1,1
39800004205,213.5,5.0,ULSMGO 0.1,1
39800004218,384.3,9.0,LSHFO 0.5,2
39800004222,128.10000000000002,3.0,ULSMGO 0.1,1
39800004226,256.20000000000005,6.0,ULSMGO 0.1,1
39800004242,85.4,2.0,ULSMGO 0.1,1
39800004248,170.8,4.0,ULSMGO 0.1,1
39800004257,256.20000000000005,6.0,ULSMGO 0.1,1
39800004261,42.7,1.0,ULSMGO 0.1,1
39800004285,42.7,1.0,ULSMGO 0.1,1
39800004291,85.4,2.0,ULSMGO 0.1,1
39800004295,0.0,0.0,LSHFO 0.5,2
39800004299,42.7,1.0,ULSMGO 0.1,1
39800004303,21.35,0.5,ULSMGO 0.1,1
39800004319,42.7,1.0,ULSMGO 0.1,1
39800004334,213.5,5.0,ULSMGO 0.1,1
39800004339,1665.3000000000002,39.0,ULSMGO 0.1,1
39800004341,1823.8000000000002,44.0,LSHFO 0.5,2
39800004343,1620.0,40.0,LSHFO 0.5,1
39800004345,1539.0,38.0,LSHFO 0.5,2
39800004347,1539.0,38.0,LSHFO 0.5,1
39800004350,1539.0,38.0,LSHFO 0.5,1
39800004352,1539.0,38.0,LSHFO 0.5,1
39800004354,1539.0,38.0,LSHFO 0.5,1
39800004356,1539.0,38.0,LSHFO 0.5,1
39800004358,1620.0,40.0,LSHFO 0.5,1
39800004360,1620.0,40.0,LSHFO 0.5,1
39800004362,1579.5,39.0,LSHFO 0.5,1
39800004364,1620.0,40.0,LSHFO 0.5,1
39800004366,1620.0,40.0,LSHFO 0.5,1
39800004370,1620.0,40.0,LSHFO 0.5,1
39800004372,1498.5,37.0,LSHFO 0.5,1
39800004374,1620.0,40.0,LSHFO 0.5,1
39800004376,1539.0,38.0,LSHFO 0.5,1
39800004378,1539.0,38.0,LSHFO 0.5,1
39800004380,1539.0,38.0,LSHFO 0.5,1
39800004382,1377.0,34.0,LSHFO 0.5,1
39800004386,283.5,7.0,LSHFO 0.5,1
39800004392,162.0,4.0,LSHFO 0.5,1
39800004398,0.0,0.0,LSHFO 0.5,1
39800004415,243.0,6.0,LSHFO 0.5,1
39800004417,1458.0,36.0,LSHFO 0.5,1
39800004421,1215.0,30.0,LSHFO 0.5,1
39800004434,40.5,1.0,LSHFO 0.5,1
39800004445,0.0,0.0,LSHFO 0.5,2
39800004449,40.5,1.0,LSHFO 0.5,1
39800004461,0.0,0.0,LSHFO 0.5,2
39800004472,40.5,1.0,LSHFO 0.5,1
39800004490,20.25,0.5,LSHFO 0.5,1
39800004510,40.5,1.0,LSHFO 0.5,1
39800004537,40.5,1.0,LSHFO 0.5,1
39800004542,32.4,0.8,LSHFO 0.5,1
39800004545,1620.0,40.0,LSHFO 0.5,1
39800004548,1620.0,40.0,LSHFO 0.5,1
39800004550,1620.0,40.0,LSHFO 0.5,1
39800004552,1579.5,39.0,LSHFO 0.5,1
39800004554,1620.0,40.0,LSHFO 0.5,1
39800004557,1134.0,28.0,LSHFO 0.5,1
39800004559,1539.0,38.0,LSHFO 0.5,1
39800004562,1579.5,39.0,LSHFO 0.5,1
39800004565,1539.0,38.0,LSHFO 0.5,1
39800004573,1539.0,38.0,LSHFO 0.5,1
39800004575,1539.0,38.0,LSHFO 0.5,1
39800004577,1417.5,35.0,LSHFO 0.5,1
39800004588,40.5,1.0,LSHFO 0.5,2
39800004597,17.080000000000002,0.4,ULSMGO 0.1,1
39800004601,243.0,6.0,LSHFO 0.5,1
39800004603,1215.0,30.0,LSHFO 0.5,1
39800004606,1458.0,36.0,LSHFO 0.5,1
39800004610,1458.0,36.0,LSHFO 0.5,1
39800004612,810.0,20.0,LSHFO 0.5,1
39800004614,1012.5,25.0,LSHFO 0.5,1
39800004618,1281.0,30.0,ULSMGO 0.1,1
39800004621,469.70000000000005,11.0,ULSMGO 0.1,1
39800004627,42.7,1.0,ULSMGO 0.1,1
39800004635,42.7,1.0,ULSMGO 0.1,1
39800004639,0.0,0.0,LSHFO 0.5,2
39800004646,85.4,2.0,ULSMGO 0.1,1
39800004650,341.6,8.0,LSHFO 0.5,2
39800004652,384.3,9.0,ULSMGO 0.1,1
39800004656,1458.0,36.0,LSHFO 0.5,1
39800004658,1417.5,35.0,LSHFO 0.5,1
39800004660,1458.0,36.0,LSHFO 0.5,1
39800004662,1458.0,36.0,LSHFO 0.5,1
39800004664,1458.0,36.0,LSHFO 0.5,1
39800004666,1458.0,36.0,LSHFO 0.5,1
39800004668,1539.0,38.0,LSHFO 0.5,1
39800004670,1417.5,35.0,LSHFO 0.5,1
39800004673,810.0,20.0,LSHFO 0.5,1
39800004675,1458.0,36.0,LSHFO 0.5,1
39800004678,1458.0,36.0,LSHFO 0.5,1
39800004680,1012.5,25.0,LSHFO 0.5,1
39800004682,1012.5,25.0,LSHFO 0.5,1
39800004684,1012.5,25.0,LSHFO 0.5,1
39800004686,1012.5,25.0,LSHFO 0.5,1
39800004688,1012.5,25.0,LSHFO 0.5,1
39800004696,4.05,0.1,LSHFO 0.5,1
39800004704,40.5,1.0,LSHFO 0.5,1
39800004709,0.0,0.0,LSHFO 0.5,2
39800004713,40.5,1.0,LSHFO 0.5,1
39800004717,121.5,3.0,LSHFO 0.5,1
39800004719,364.5,9.0,LSHFO 0.5,1
39800004728,40.5,1.0,LSHFO 0.5,1
39800004733,40.5,1.0,LSHFO 0.5,1
39800004737,8.1,0.2,LSHFO 0.5,1
39800004746,40.5,1.0,LSHFO 0.5,1
39800004750,891.0,22.0,LSHFO 0.5,2
39800004752,1620.0,40.0,LSHFO 0.5,1
39800004754,1620.0,40.0,LSHFO 0.5,1
39800004758,1579.5,39.0,LSHFO 0.5,1
39800004760,1539.0,38.0,LSHFO 0.5,1
39800004762,1336.5,33.0,LSHFO 0.5,1
39800004764,931.5,23.0,LSHFO 0.5,1
39800004766,850.5,21.0,LSHFO 0.5,1
39800004768,850.5,21.0,LSHFO 0.5,1
39800004770,810.0,20.0,LSHFO 0.5,1
39800004772,1539.0,38.0,LSHFO 0.5,1
39800004774,1134.0,28.0,LSHFO 0.5,2
39800004776,1215.0,30.0,LSHFO 0.5,2
39800004778,1579.5,39.0,LSHFO 0.5,1
39800004780,1539.0,38.0,LSHFO 0.5,1
39800004782,1539.0,38.0,LSHFO 0.5,1
39800004784,810.0,20.0,LSHFO 0.5,1
39800004786,324.0,8.0,LSHFO 0.5,1
39800004788,1110.2,26.0,ULSMGO 0.1,1
39800004794,42.7,1.0,ULSMGO 0.1,1
39800004798,0.0,0.0,LSHFO 0.5,2
39800004802,341.6,8.0,ULSMGO 0.1,1
39800004811,341.6,8.0,ULSMGO 0.1,1
39800004821,341.6,8.0,LSHFO 0.5,2
39800004825,341.6,8.0,LSHFO 0.5,2
39800004829,42.7,1.0,LSHFO 0.5,2
39800004833,341.6,8.0,LSHFO 0.5,2
39800004839,85.4,2.0,ULSMGO 0.1,1
39800004849,85.4,2.0,ULSMGO 0.1,1
39800004857,85.4,2.0,ULSMGO 0.1,1
39800004861,1152.9,27.0,ULSMGO 0.1,1
39800004863,1494.5,35.0,ULSMGO 0.1,1
39800004865,1417.5,35.0,LSHFO 0.5,1
39800004867,1215.0,30.0,LSHFO 0.5,1
39800004869,1417.5,35.0,LSHFO 0.5,1
39800004871,1417.5,35.0,LSHFO 0.5,1
39800004874,1012.5,25.0,LSHFO 0.5,1
39800004882,40.5,1.0,LSHFO 0.5,1
39800004886,405.0,10.0,LSHFO 0.5,1
39800004889,1287.9,31.8,LSHFO 0.5,1
39800004891,1579.5,39.0,LSHFO 0.5,1
39800004896,1579.5,39.0,LSHFO 0.5,1
39800004898,1579.5,39.0,LSHFO 0.5,1
39800004900,1498.5,37.0,LSHFO 0.5,1
39800004902,1498.5,37.0,LSHFO 0.5,1
39800004904,1539.0,38.0,LSHFO 0.5,1
39800004906,1539.0,38.0,LSHFO 0.5,1
39800004909,1567.6,38.0,LSHFO 0.5,2
39800004911,1622.6000000000001,38.0,ULSMGO 0.1,1
39800004913,1622.6000000000001,38.0,ULSMGO 0.1,1
39800004915,1622.6000000000001,38.0,ULSMGO 0.1,1
39800004917,1622.6000000000001,38.0,LSHFO 0.5,2
39800004923,213.5,5.0,ULSMGO 0.1,1
39800004941,0.0,0.0,LSHFO 0.5,3
39800004945,486.0,12.0,LSHFO 0.5,2
39800004949,810.0,20.0,LSHFO 0.5,1
39800004959,648.0,16.0,LSHFO 0.5,1
39800004971,81.0,2.0,LSHFO 0.5,1
39800004975,243.0,6.0,LSHFO 0.5,1
39800004977,1458.0,36.0,LSHFO 0.5,1
39800004979,1417.5,35.0,LSHFO 0.5,1
39800004990,364.5,9.0,LSHFO 0.5,2
39800004996,283.5,7.0,LSHFO 0.5,2
39800005000,162.0,4.0,LSHFO 0.5,1
39800005004,0.0,0.0,LSHFO 0.5,2
39800005008,162.0,4.0,LSHFO 0.5,1
39800005012,324.0,8.0,LSHFO 0.5,1
39800005018,567.0,14.0,LSHFO 0.5,1
39800005033,121.5,3.0,LSHFO 0.5,1
39800005037,648.0,16.0,LSHFO 0.5,1
39800005039,1417.5,35.0,LSHFO 0.5,1
39800005041,1417.5,35.0,LSHFO 0.5,1
39800005044,1417.5,35.0,LSHFO 0.5,1
39800005046,1417.5,35.0,LSHFO 0.5,1
39800005048,1498.5,37.0,LSHFO 0.5,1
39800005050,1579.5,39.0,LSHFO 0.5,1
39800005052,1579.5,39.0,LSHFO 0.5,1
39800005054,1579.5,39.0,LSHFO 0.5,1
39800005056,1579.5,39.0,LSHFO 0.5,1
39800005058,1579.5,39.0,LSHFO 0.5,1
39800005060,1579.5,39.0,LSHFO 0.5,1
39800005062,1579.5,39.0,LSHFO 0.5,1
39800005064,1579.5,39.0,LSHFO 0.5,1
39800005066,1579.5,39.0,LSHFO 0.5,1
39800005068,1579.5,39.0,LSHFO 0.5,1
39800005071,1579.5,39.0,LSHFO 0.5,1
39800005073,1579.5,39.0,LSHFO 0.5,1
39800005075,1579.5,39.0,LSHFO 0.5,1
39800005077,1336.5,33.0,LSHFO 0.5,1
39800005097,1134.0,28.0,LSHFO 0.5,1
39800005099,1579.5,39.0,LSHFO 0.5,1
39800005101,1579.5,39.0,LSHFO 0.5,1
39800005103,1579.5,39.0,LSHFO 0.5,1
39800005105,1579.5,39.0,LSHFO 0.5,1
39800005107,1579.5,39.0,LSHFO 0.5,1
39800005109,1579.5,39.0,LSHFO 0.5,1
39800005111,1579.5,39.0,LSHFO 0.5,1
39800005113,1579.5,39.0,LSHFO 0.5,1
39800005115,1579.5,39.0,LSHFO 0.5,1
39800005117,1579.5,39.0,LSHFO 0.5,1
39800005119,1579.5,39.0,LSHFO 0.5,1
39800005121,1296.0,32.0,LSHFO 0.5,1
39800005139,364.5,9.0,LSHFO 0.5,1
39800005153,0.0,0.0,LSHFO 0.5,2
39800005163,283.5,7.0,LSHFO 0.5,2
39800005169,81.0,2.0,LSHFO 0.5,1
39800005177,202.5,5.0,LSHFO 0.5,1
39800005189,850.5,21.0,LSHFO 0.5,1
39800005191,1255.5,31.0,LSHFO 0.5,1
39800005193,1215.0,30.0,LSHFO 0.5,1
39800005195,810.0,20.0,LSHFO 0.5,1
39800005197,1215.0,30.0,LSHFO 0.5,1
39800005199,1215.0,30.0,LSHFO 0.5,1
39800005201,1215.0,30.0,LSHFO 0.5,1
39800005203,1215.0,30.0,LSHFO 0.5,1
39800005205,1215.0,30.0,LSHFO 0.5,1
39800005207,1215.0,30.0,LSHFO 0.5,1
39800005209,1215.0,30.0,LSHFO 0.5,1
39800005211,1215.0,30.0,LSHFO 0.5,1
39800005213,1255.5,31.0,LSHFO 0.5,1
39800005215,1215.0,30.0,LSHFO 0.5,1
39800005217,1215.0,30.0,LSHFO 0.5,1
39800005219,1255.5,31.0,LSHFO 0.5,1
39800005221,1215.0,30.0,LSHFO 0.5,1
39800005223,405.0,10.0,LSHFO 0.5,1
39800005225,1215.0,30.0,LSHFO 0.5,1
39800005227,1215.0,30.0,LSHFO 0.5,1
39800005229,1215.0,30.0,LSHFO 0.5,1
39800005231,1215.0,30.0,LSHFO 0.5,1
39800005233,1215.0,30.0,LSHFO 0.5,1
39800005238,1215.0,30.0,LSHFO 0.5,1
39800005240,1215.0,30.0,LSHFO 0.5,1
39800005242,1215.0,30.0,LSHFO 0.5,1
39800005244,1255.5,31.0,LSHFO 0.5,1
39800005249,1215.0,30.0,LSHFO 0.5,1
39800005251,1215.0,30.0,LSHFO 0.5,2
39800005253,1215.0,30.0,LSHFO 0.5,1
39800005255,1215.0,30.0,LSHFO 0.5,1
39800005257,1620.0,40.0,LSHFO 0.5,2
39800005259,729.0,18.0,LSHFO 0.5,1
39800005271,162.0,4.0,LSHFO 0.5,1
39800005275,0.0,0.0,LSHFO 0.5,2
39800005279,81.0,2.0,LSHFO 0.5,1
39800005287,40.5,1.0,LSHFO 0.5,1
39800005295,101.25,2.5,LSHFO 0.5,1
39800005299,1053.0,26.0,LSHFO 0.5,1
39800005301,1579.5,39.0,LSHFO 0.5,1
39800005303,1579.5,39.0,LSHFO 0.5,1
39800005305,1579.5,39.0,LSHFO 0.5,1
39800005307,1620.0,40.0,LSHFO 0.5,1
39800005309,1579.5,39.0,LSHFO 0.5,1
39800005311,1579.5,39.0,LSHFO 0.5,1
39800005313,1579.5,39.0,LSHFO 0.5,1
39800005323,1539.0,38.0,LSHFO 0.5,1
39800005325,1579.5,39.0,LSHFO 0.5,1
39800005327,1579.5,39.0,LSHFO 0.5,1
39800005329,1579.5,39.0,LSHFO 0.5,1
39800005331,1579.5,39.0,LSHFO 0.5,1
39800005333,1579.5,39.0,LSHFO 0.5,1
39800005335,1579.5,39.0,LSHFO 0.5,1
39800005337,1579.5,39.0,LSHFO 0.5,1
39800005339,1793.4,42.0,ULSMGO 0.1,1
39800005341,128.10000000000002,3.0,LSHFO 0.5,2
39800005359,256.20000000000005,6.0,ULSMGO 0.1,1
39800005368,213.5,5.0,ULSMGO 0.1,1
39800005380,384.3,9.0,ULSMGO 0.1,1
39800005384,640.5,15.0,ULSMGO 0.1,1
39800005388,0.0,0.0,ULSMGO 0.1,1
39800005392,1537.2,36.0,ULSMGO 0.1,1
39800005394,1255.5,31.0,LSHFO 0.5,1
39800005396,1255.5,31.0,LSHFO 0.5,1
39800005398,1255.5,31.0,LSHFO 0.5,1
39800005400,1215.0,30.0,LSHFO 0.5,1
39800005402,1255.5,31.0,LSHFO 0.5,1
39800005404,931.5,23.0,LSHFO 0.5,1
39800005406,1134.0,28.0,LSHFO 0.5,1
39800005408,1215.0,30.0,LSHFO 0.5,1
39800005410,1215.0,30.0,LSHFO 0.5,1
39800005412,1255.5,31.0,LSHFO 0.5,1
39800005414,1255.5,31.0,LSHFO 0.5,1
39800005416,1255.5,31.0,LSHFO 0.5,1
39800005418,1255.5,31.0,LSHFO 0.5,1
39800005420,1255.5,31.0,LSHFO 0.5,2
39800005422,1255.5,31.0,LSHFO 0.5,1
39800005424,1255.5,31.0,LSHFO 0.5,1
39800005427,1255.5,31.0,LSHFO 0.5,1
39800005429,486.0,12.0,LSHFO 0.5,1
39800005508,526.5,13.0,LSHFO 0.5,2
39800005513,40.5,1.0,LSHFO 0.5,1
39800005517,81.0,2.0,LSHFO 0.5,1
39800005521,40.5,1.0,LSHFO 0.5,1
39800005525,0.0,0.0,LSHFO 0.5,2
39800005529,20.25,0.5,LSHFO 0.5,1
39800005533,0.0,0.0,ULSMGO 0.1,1
39800005546,64.05000000000001,1.5,ULSMGO 0.1,1
39800005569,40.5,1.0,LSHFO 0.5,1
39800005579,20.25,0.5,LSHFO 0.5,1
39800005583,1579.5,39.0,LSHFO 0.5,1
39800005585,1600.85,39.5,ULSMGO 0.1,3
39800005587,1579.5,39.0,ULSMGO 0.1,3
39800005589,1600.85,39.5,ULSMGO 0.1,3
39800005592,1579.5,39.0,ULSMGO 0.1,3
39800005594,1579.5,39.0,ULSMGO 0.1,3
39800005596,1579.5,39.0,LSHFO 0.5,1
39800005598,1600.85,39.5,ULSMGO 0.1,3
39800005600,1579.5,39.0,LSHFO 0.5,1
39800005602,1498.5,37.0,ULSMGO 0.1,3
39800005609,1579.5,39.0,LSHFO 0.5,1
39800005612,1539.0,38.0,ULSMGO 0.1,3
39800005614,1498.5,37.0,ULSMGO 0.1,3
39800005616,1579.5,39.0,LSHFO 0.5,1
39800005618,1498.5,37.0,LSHFO 0.5,1
39800005620,1579.5,39.0,LSHFO 0.5,1
39800005622,1539.0,38.0,LSHFO 0.5,1
39800005624,1579.5,39.0,LSHFO 0.5,1
39800005626,1579.5,39.0,LSHFO 0.5,1
39800005628,1539.0,38.0,LSHFO 0.5,1
39800005630,1579.5,39.0,LSHFO 0.5,1
39800005632,1741.5,43.0,LSHFO 0.5,1
39800005634,1741.5,43.0,LSHFO 0.5,1
39800005636,1579.5,39.0,ULSMGO 0.1,3
39800005638,1741.5,43.0,LSHFO 0.5,1
39800005640,1741.5,43.0,LSHFO 0.5,1
39800005643,1579.5,39.0,LSHFO 0.5,1
39800005645,1579.5,39.0,LSHFO 0.5,1
39800005647,1458.0,36.0,LSHFO 0.5,1
39800005649,1417.5,35.0,LSHFO 0.5,1
39800005652,1600.85,39.5,LSHFO 0.5,2
39800005654,1215.0,30.0,ULSMGO 0.1,3
39800005661,101.25,2.5,LSHFO 0.5,1
39800005669,40.5,1.0,LSHFO 0.5,1
39800005673,40.5,1.0,LSHFO 0.5,1
39800005710,0.0,0.0,LSHFO 0.5,2
39800005714,61.85,1.5,LSHFO 0.5,2
39800005720,61.85,1.5,LSHFO 0.5,2
39800005726,81.0,2.0,LSHFO 0.5,2
39800005731,21.35,0.5,ULSMGO 0.1,1
39800005735,61.85,1.5,LSHFO 0.5,2
39800005739,1560.35,38.5,LSHFO 0.5,2
39800005741,243.0,6.0,LSHFO 0.5,1
39800005748,5248.05,129.5,LSHFO 0.5,2
39800005752,729.0,18.0,LSHFO 0.5,2
39800005760,78.05,1.9,LSHFO 0.5,2
39800005764,21.35,0.5,ULSMGO 0.1,1
39800005768,52.65,1.3,LSHFO 0.5,1
39800005772,993.35,24.5,LSHFO 0.5,2
